request_id,request_type,access_rate
114,p,0.600000
115,s,0.400000
116,s,0.600000
117,p,0.600000
118,p,0.400000
119,d,0.800000
120,d,0.400000
121,p,0.800000
122,d,0.200000
123,s,0.600000
124,p,0.200000
125,s,0.600000
126,p,0.600000
127,d,0.200000
128,d,0.400000
129,d,0.400000
130,d,0.400000
131,s,0.600000
132,s,0.400000
133,p,0.200000
134,p,0.800000
135,d,0.600000
136,d,0.800000
137,s,0.400000
138,s,0.400000
139,s,0.200000
140,d,0.400000
141,s,0.200000
142,d,0.200000
143,p,0.600000
144,d,0.600000
145,s,0.400000
146,d,0.400000
147,p,0.400000
148,s,0.600000
149,d,0.200000
150,p,0.400000
151,d,0.800000
152,s,0.800000
153,d,0.600000
154,p,0.400000
155,p,0.400000
156,s,1.000000
157,d,0.400000
158,p,1.000000
159,p,0.800000
160,p,0.400000
161,p,0.800000
162,s,0.800000
163,p,0.800000
164,d,0.400000
165,p,0.600000
166,s,0.400000
167,p,0.400000
168,d,0.600000
169,s,0.600000
170,s,0.600000
171,s,0.600000
172,p,0.400000
173,p,0.200000
174,s,0.400000
175,p,0.200000
176,p,0.400000
177,s,0.600000
178,s,0.400000
179,s,0.400000
180,d,0.400000
181,d,0.800000
182,p,0.600000
183,d,0.400000
184,d,0.200000
185,p,0.600000
186,p,0.200000
187,s,0.400000
188,d,0.200000
189,p,0.600000
190,p,0.600000
191,s,0.600000
192,p,0.600000
193,d,0.600000
194,s,0.400000
195,p,0.400000
196,s,0.600000
197,p,0.400000
198,s,0.400000
199,d,0.600000
200,p,0.400000
201,d,0.200000
202,p,0.600000
203,p,1.000000
204,p,0.400000
205,d,0.600000
206,p,0.600000
207,p,0.200000
208,s,0.800000
209,s,0.600000
210,d,0.400000
211,s,0.200000
212,s,0.400000
213,p,0.800000
214,d,0.600000
215,s,0.200000
216,p,0.600000
217,s,0.200000
218,p,0.800000
219,s,1.000000
220,d,0.200000
221,p,0.800000
222,p,0.600000
223,s,0.600000
224,d,0.400000
225,d,0.200000
226,s,0.600000
227,d,0.600000
228,s,0.400000
229,s,0.400000
230,d,0.400000
231,d,0.200000
232,d,0.600000
233,s,0.400000
234,p,0.800000
235,s,0.600000
236,s,0.200000
237,s,0.800000
238,d,0.400000
239,p,0.400000
240,p,0.600000
241,d,0.400000
242,d,0.800000
243,d,0.600000
244,s,0.800000
245,p,0.200000
246,d,0.400000
247,s,0.400000
248,s,0.800000
249,d,0.400000
250,s,0.200000
251,p,0.600000
252,p,0.600000
253,p,0.400000
254,s,0.600000
255,s,0.400000
256,s,0.600000
257,p,0.800000
258,d,0.800000
259,d,0.800000
260,p,0.600000
261,d,0.600000
262,s,0.600000
263,d,0.800000
264,s,0.400000
265,d,0.400000
266,p,1.000000
267,p,0.200000
268,p,0.800000
269,d,0.600000
270,p,0.400000
271,s,0.200000
272,s,0.600000
273,d,0.400000
274,p,0.600000
275,d,0.800000
276,s,0.600000
277,p,0.400000
278,d,0.200000
279,d,0.800000
280,p,0.800000
281,p,0.600000
282,d,0.400000
283,d,0.400000
284,p,0.600000
285,s,0.600000
286,s,0.600000
287,d,0.200000
288,p,0.400000
289,s,0.200000
290,p,0.800000
291,d,0.400000
292,s,0.200000
293,d,0.600000
294,p,0.400000
295,s,0.800000
296,p,0.200000
297,p,0.600000
298,p,0.400000
299,s,0.200000
300,d,0.200000
301,p,0.200000
302,d,0.800000
303,p,0.400000
304,s,0.200000
305,p,0.600000
306,p,0.600000
307,s,0.600000
308,d,0.400000
309,s,0.200000
310,s,0.800000
311,s,0.400000
312,s,0.600000
313,p,0.800000
314,s,0.600000
315,s,0.400000
316,p,0.800000
317,p,0.800000
318,s,1.000000
319,s,0.400000
320,s,0.600000
321,d,0.800000
322,d,0.600000
323,p,0.200000
324,p,0.400000
325,d,0.800000
326,p,0.200000
327,p,0.400000
328,s,0.400000
329,p,0.200000
330,s,0.600000
331,p,0.600000
332,p,0.400000
333,s,0.600000
334,d,0.600000
335,p,0.400000
336,p,0.600000
337,s,0.800000
338,s,0.600000
339,p,0.600000
340,p,0.400000
341,d,0.400000
342,p,0.400000
343,d,0.800000
344,d,0.400000
345,d,0.800000
346,s,0.800000
347,p,0.800000
348,d,0.200000
349,s,0.600000
350,s,0.400000
351,p,0.400000
352,s,0.800000
353,d,1.000000
354,p,0.200000
355,s,0.200000
356,d,0.800000
357,d,0.400000
358,p,0.200000
359,p,0.800000
360,s,0.400000
361,p,0.400000
362,p,0.600000
363,p,0.400000
364,p,0.600000
365,s,0.200000
366,d,0.200000
367,p,0.200000
368,d,0.600000
369,p,0.600000
370,s,0.200000
371,d,0.600000
372,d,0.800000
373,s,0.600000
374,p,0.600000
375,p,0.400000
376,p,0.400000
377,d,0.600000
378,s,0.800000
379,s,0.600000
380,p,0.200000
381,d,0.400000
382,s,0.400000
383,s,0.400000
384,p,0.200000
385,s,0.200000
386,p,1.000000
387,d,0.600000
388,s,0.200000
389,s,0.600000
390,s,0.200000
391,p,0.200000
392,p,0.400000
393,d,0.600000
394,p,0.200000
395,p,0.600000
396,p,0.200000
397,p,0.600000
398,s,0.800000
399,d,0.600000
400,d,0.400000
401,d,0.400000
402,d,1.000000
403,d,0.600000
404,s,0.800000
405,d,0.400000
406,s,0.600000
407,s,0.200000
408,s,0.400000
409,d,0.200000
410,d,0.400000
411,p,0.600000
412,p,0.600000
413,s,0.400000
414,s,0.400000
415,d,0.800000
416,s,0.200000
417,p,0.400000
418,p,0.400000
419,s,0.400000
420,p,0.600000
421,p,0.400000
422,s,0.200000
423,d,0.600000
424,p,0.400000
425,d,0.800000
426,p,0.400000
427,s,0.400000
428,s,0.200000
429,p,0.800000
430,d,0.200000
431,d,0.400000
432,d,1.000000
433,s,0.800000
434,s,0.600000
435,s,0.200000
436,p,0.800000
437,s,0.200000
438,p,0.400000
439,d,0.400000
440,s,0.600000
441,p,0.600000
442,d,0.600000
443,d,0.200000
444,d,0.800000
445,s,0.600000
446,d,0.400000
447,s,0.400000
448,p,0.400000
449,s,0.400000
450,d,0.400000
451,p,0.400000
452,s,0.600000
453,p,0.400000
454,d,0.600000
455,s,0.600000
456,d,0.400000
457,s,0.200000
458,s,0.600000
459,p,0.400000
460,p,0.800000
461,s,0.800000
462,p,0.600000
463,d,0.800000
464,p,0.600000
465,p,0.600000
466,p,0.400000
467,p,0.200000
468,p,0.600000
469,p,0.400000
470,d,0.600000
471,s,0.200000
472,s,0.400000
473,d,0.600000
474,s,0.600000
475,p,0.800000
476,s,0.600000
477,s,0.600000
478,s,0.400000
479,p,0.600000
480,s,0.600000
481,s,0.600000
482,s,0.400000
483,p,1.000000
484,s,0.400000
485,p,0.400000
486,p,0.200000
487,d,0.400000
488,p,0.800000
489,d,0.200000
490,d,0.400000
491,p,0.400000
492,s,0.200000
493,d,0.600000
494,p,0.400000
495,s,0.600000
496,p,1.000000
497,p,0.400000
498,s,0.600000
499,p,0.600000
500,d,0.200000
501,s,0.400000
502,d,0.600000
503,d,0.800000
504,p,0.600000
505,p,0.600000
506,d,1.000000
507,s,0.200000
508,s,0.600000
509,p,0.400000
510,s,0.400000
511,d,0.600000
512,s,0.800000
513,p,0.400000
514,d,0.600000
515,d,0.800000
516,d,0.400000
517,p,0.600000
518,d,0.400000
519,s,0.600000
520,d,0.400000
521,d,0.400000
522,p,0.600000
523,s,0.600000
524,p,0.600000
525,d,0.400000
526,d,0.400000
527,d,0.400000
528,s,0.600000
529,p,0.600000
530,s,0.600000
531,p,0.800000
532,p,0.200000
533,s,0.200000
534,s,0.200000
535,d,0.400000
536,s,0.600000
537,d,0.800000
538,s,0.600000
539,s,0.600000
540,d,0.800000
541,s,0.600000
542,d,0.400000
543,s,0.400000
544,s,0.400000
545,s,1.000000
546,p,0.200000
547,s,0.400000
548,p,0.200000
549,p,0.200000
550,d,0.600000
551,d,0.600000
552,p,0.400000
553,p,0.200000
554,d,0.400000
555,p,0.400000
556,s,0.400000
557,d,0.600000
558,s,0.600000
559,d,0.400000
560,s,1.000000
561,d,0.800000
562,p,0.400000
563,d,0.200000
564,s,0.200000
565,s,0.800000
566,s,0.800000
567,d,0.400000
568,s,0.400000
569,s,0.400000
570,p,0.200000
571,p,1.000000
572,s,0.600000
573,s,0.800000
574,s,0.400000
575,p,0.400000
576,s,0.600000
577,d,0.600000
578,s,0.400000
579,d,0.400000
580,d,0.200000
581,s,0.200000
582,s,0.600000
583,s,0.600000
584,s,0.600000
585,p,1.000000
586,d,0.600000
587,s,0.400000
588,d,0.800000
589,s,0.600000
590,d,0.400000
591,s,0.200000
592,d,0.600000
593,d,0.400000
594,p,0.600000
595,s,0.200000
596,s,0.800000
597,p,0.400000
598,s,0.400000
599,s,0.800000
600,s,0.200000
601,d,0.400000
602,p,0.800000
603,s,0.800000
604,p,0.200000
605,s,0.400000
606,p,0.800000
607,s,0.400000
608,p,0.600000
609,s,0.600000
610,s,0.200000
611,d,0.600000
612,d,0.200000
613,d,0.400000
614,p,0.800000
615,d,0.800000
616,d,0.600000
617,p,0.600000
618,d,0.600000
619,p,0.400000
620,p,0.400000
621,d,0.400000
622,s,0.200000
623,p,0.400000
624,s,0.400000
625,s,0.600000
626,p,0.200000
627,p,0.600000
628,s,0.800000
629,d,0.200000
630,s,0.600000
631,p,0.600000
632,p,0.600000
633,d,0.800000
634,d,0.200000
635,d,0.400000
636,s,0.800000
637,d,0.600000
638,d,0.400000
639,p,0.600000
640,d,0.600000
641,s,0.600000
642,p,0.400000
643,p,0.800000
644,p,0.600000
645,p,0.600000
646,d,0.400000
647,p,0.600000
648,p,0.800000
649,s,0.400000
650,p,0.800000
651,s,0.400000
652,p,0.400000
653,d,0.600000
654,p,0.600000
655,d,0.400000
656,s,0.400000
657,p,0.800000
658,s,0.600000
659,p,0.400000
660,s,0.600000
661,d,0.400000
662,s,0.600000
663,p,0.600000
664,p,0.400000
665,p,0.400000
666,p,0.600000
667,d,0.800000
668,d,0.600000
669,d,0.600000
670,d,0.200000
671,s,0.200000
672,p,0.400000
673,s,0.400000
674,d,1.000000
675,s,0.600000
676,d,0.600000
677,s,0.800000
678,p,0.200000
679,d,0.600000
680,s,0.600000
681,d,0.200000
682,s,0.200000
683,p,0.200000
684,p,0.600000
685,d,0.400000
686,d,0.600000
687,s,0.400000
688,s,0.200000
689,d,0.800000
690,d,0.600000
691,p,0.200000
692,p,0.400000
693,s,0.800000
694,p,1.000000
695,p,0.600000
696,d,0.400000
697,d,0.200000
698,p,0.800000
699,p,0.200000
700,s,0.600000
701,s,0.600000
702,p,0.400000
703,d,0.800000
704,s,0.200000
705,p,0.600000
706,p,0.600000
707,d,0.600000
708,p,0.600000
709,s,0.400000
710,s,0.800000
711,d,0.400000
712,d,0.400000
713,s,0.600000
714,s,0.200000
715,p,0.600000
716,s,0.800000
717,p,0.600000
718,d,0.200000
719,s,0.400000
720,d,0.400000
721,s,0.400000
722,s,0.200000
723,d,0.400000
724,s,0.800000
725,s,0.600000
726,d,0.600000
727,d,0.600000
728,d,0.600000
729,s,0.200000
730,s,1.000000
731,p,0.400000
732,s,0.600000
733,p,0.800000
734,p,0.600000
735,s,0.200000
736,s,1.000000
737,s,0.400000
738,p,0.400000
739,p,0.600000
740,p,0.400000
741,p,0.400000
742,s,0.800000
743,d,0.200000
744,d,0.200000
745,p,0.400000
746,p,0.400000
747,p,0.600000
748,d,0.200000
749,p,0.600000
750,s,0.800000
751,d,0.400000
752,s,0.200000
753,d,0.400000
754,d,0.400000
755,s,0.800000
756,d,0.400000
757,s,0.600000
758,s,0.400000
759,s,0.200000
760,p,0.600000
761,p,0.200000
762,s,0.600000
763,d,0.600000
764,s,0.400000
765,p,0.600000
766,d,0.800000
767,p,0.200000
768,d,0.600000
769,p,0.800000
770,p,0.600000
771,d,0.600000
772,s,0.400000
773,s,0.800000
774,p,0.600000
775,s,0.800000
776,s,0.600000
777,s,0.600000
778,d,0.200000
779,p,1.000000
780,p,0.400000
781,s,0.400000
782,s,0.600000
783,p,0.400000
784,s,0.400000
785,s,0.400000
786,d,0.400000
787,s,0.400000
788,d,0.600000
789,p,0.800000
790,d,0.600000
791,d,0.400000
792,d,0.600000
793,s,0.800000
794,p,0.800000
795,s,0.600000
796,s,0.400000
797,p,0.800000
798,d,0.200000
799,d,0.200000
800,p,0.400000
801,p,1.000000
802,s,0.400000
803,d,0.200000
804,s,0.400000
805,s,0.200000
806,p,0.200000
807,p,0.400000
808,s,0.400000
809,s,0.400000
810,p,0.600000
811,d,0.600000
812,p,0.400000
813,s,0.800000
814,d,0.600000
815,p,0.800000
816,p,1.000000
817,s,0.800000
818,d,0.400000
819,d,0.400000
820,s,0.200000
821,s,0.400000
822,p,0.400000
823,d,0.200000
824,p,0.600000
825,p,0.600000
826,s,0.600000
827,p,0.400000
828,p,0.800000
829,p,0.600000
830,d,0.400000
831,p,0.400000
832,s,0.400000
833,p,0.600000
834,d,0.400000
835,d,0.600000
836,d,0.800000
837,d,0.400000
838,s,0.800000
839,p,0.800000
840,d,0.600000
841,p,0.400000
842,d,0.600000
843,p,0.200000
844,p,0.200000
845,p,0.800000
846,d,0.400000
847,s,1.000000
848,s,0.400000
849,p,0.200000
850,s,0.600000
851,s,0.600000
852,d,0.200000
853,d,0.600000
854,s,0.400000
855,s,0.600000
856,d,0.600000
857,s,0.400000
858,s,0.400000
859,d,0.800000
860,s,0.200000
861,s,0.600000
862,d,0.400000
863,s,0.600000
864,s,0.600000
865,p,0.600000
866,p,0.800000
867,p,0.400000
868,s,0.600000
869,s,0.400000
870,p,0.800000
871,d,0.400000
872,d,0.600000
873,s,0.400000
874,s,0.600000
875,p,0.600000
876,d,0.600000
877,s,0.200000
878,d,0.200000
879,p,0.600000
880,p,0.800000
881,d,0.600000
882,p,0.400000
883,s,0.200000
884,s,0.600000
885,s,0.600000
886,s,0.400000
887,d,0.800000
888,d,0.200000
889,d,0.400000
890,d,0.600000
891,p,0.200000
892,s,0.600000
893,d,0.400000
894,p,0.400000
895,p,0.600000
896,s,0.400000
897,s,0.800000
898,s,1.000000
899,s,0.800000
900,d,0.400000
901,s,0.400000
902,s,0.400000
903,p,0.400000
904,d,0.600000
905,d,0.600000
906,p,0.800000
907,d,0.600000
908,p,0.400000
909,p,0.200000
910,p,0.600000
911,s,0.600000
912,p,0.800000
913,d,0.600000
914,d,0.200000
915,p,0.600000
916,d,0.400000
917,p,0.200000
918,d,0.400000
919,p,0.600000
920,s,0.400000
921,p,0.600000
922,d,0.200000
923,d,0.800000
924,p,0.600000
925,d,0.800000
926,p,0.400000
927,d,0.200000
928,s,0.400000
929,d,0.600000
930,p,0.400000
931,d,0.400000
932,p,0.200000
933,p,0.600000
934,p,0.600000
935,s,0.200000
936,d,0.400000
937,p,0.800000
938,d,0.600000
939,s,0.800000
940,s,0.800000
941,p,0.800000
942,s,0.600000
943,p,0.400000
944,p,0.200000
945,d,0.400000
946,p,0.400000
947,s,0.600000
948,p,0.600000
949,d,0.400000
950,s,0.400000
951,d,0.400000
952,s,0.600000
953,s,0.600000
954,d,0.400000
955,s,0.600000
956,s,0.200000
957,p,0.600000
958,d,0.600000
959,s,1.000000
960,p,0.600000
961,p,0.600000
962,s,0.200000
963,s,0.200000
964,s,0.400000
965,p,0.200000
966,p,0.400000
967,d,0.400000
968,s,0.800000
969,d,0.400000
970,p,0.800000
971,s,0.400000
972,p,0.400000
973,s,0.400000
974,s,0.400000
975,p,0.200000
976,s,0.600000
977,s,0.200000
978,s,0.400000
979,s,0.600000
980,p,0.400000
981,s,0.400000
982,p,0.800000
983,p,0.600000
984,d,0.600000
985,s,0.800000
986,d,0.400000
987,s,0.600000
988,p,0.800000
989,d,0.600000
990,d,0.400000
991,p,0.600000
992,p,0.400000
993,s,1.000000
994,s,0.800000
995,d,0.800000
996,s,0.400000
997,d,0.600000
998,s,0.600000
999,s,0.400000
1000,s,0.200000
1001,s,0.400000
1002,s,0.400000
1003,d,0.400000
1004,s,0.800000
1005,s,0.600000
1006,s,0.400000
1007,p,0.600000
1008,s,0.600000
1009,s,0.600000
1010,d,0.400000
1011,s,0.600000
1012,s,0.600000
1013,d,0.200000
1014,d,1.000000
1015,s,0.600000
1016,s,0.600000
1017,p,0.600000
1018,d,1.000000
1019,s,0.600000
1020,d,0.800000
1021,s,0.200000
1022,p,0.600000
1023,d,0.400000
1024,p,0.600000
1025,s,0.400000
1026,p,0.800000
1027,d,0.600000
1028,s,0.600000
1029,s,0.400000
1030,p,0.800000
1031,p,0.200000
1032,s,0.600000
1033,s,0.400000
1034,p,0.800000
1035,p,0.600000
1036,s,0.600000
1037,d,0.400000
1038,s,0.600000
1039,p,0.600000
1040,d,0.600000
1041,p,0.400000
1042,p,0.400000
1043,p,0.600000
1044,s,0.600000
1045,s,0.200000
1046,p,0.400000
1047,s,0.400000
1048,d,0.400000
1049,p,0.400000
1050,d,0.400000
1051,s,0.800000
1052,d,0.400000
1053,p,0.600000
1054,p,0.400000
1055,p,0.400000
1056,d,0.200000
1057,p,0.600000
1058,p,0.200000
1059,d,0.600000
1060,d,0.200000
1061,d,0.400000
1062,p,0.400000
1063,s,0.400000
1064,s,0.200000
1065,s,0.600000
1066,s,0.600000
1067,d,0.200000
1068,s,0.600000
1069,d,0.200000
1070,p,0.400000
1071,p,1.000000
1072,p,0.600000
1073,s,0.400000
1074,p,0.400000
1075,d,0.400000
1076,d,0.600000
1077,d,0.400000
1078,d,0.600000
1079,d,0.200000
1080,p,0.600000
1081,s,0.800000
1082,s,0.400000
1083,s,0.400000
1084,s,0.600000
1085,p,0.600000
1086,d,0.400000
1087,s,0.600000
1088,d,0.400000
1089,s,0.400000
1090,d,0.800000
1091,s,0.400000
1092,s,0.600000
1093,p,0.400000
1094,p,0.400000
1095,s,0.400000
1096,d,0.600000
1097,p,0.600000
1098,d,0.600000
1099,s,0.600000
1100,s,0.200000
1101,d,0.600000
1102,s,0.200000
1103,p,0.800000
1104,d,0.400000
1105,s,0.200000
1106,s,0.400000
1107,p,0.200000
1108,s,0.400000
1109,p,0.400000
1110,d,0.600000
1111,p,0.400000
1112,d,0.400000
1113,p,0.800000
1114,s,0.800000
1115,d,0.800000
1116,p,0.600000
1117,s,0.400000
1118,p,0.400000
1119,d,0.600000
1120,s,0.600000
1121,p,0.400000
1122,p,0.800000
1123,p,0.600000
1124,d,0.800000
1125,p,0.200000
1126,s,0.800000
1127,s,0.400000
1128,p,0.800000
1129,d,0.200000
1130,d,0.400000
1131,s,0.800000
1132,p,0.600000
1133,s,0.400000
1134,d,0.600000
1135,p,0.200000
1136,d,0.400000
1137,s,0.400000
1138,d,0.400000
1139,d,0.600000
1140,d,0.400000
1141,d,0.800000
1142,d,0.600000
1143,s,0.400000
1144,p,0.400000
1145,p,0.800000
1146,d,0.400000
1147,d,0.600000
1148,s,0.600000
1149,s,0.400000
1150,p,0.200000
1151,p,0.400000
1152,p,0.800000
1153,d,0.400000
1154,p,0.400000
1155,p,0.600000
1156,s,0.400000
1157,d,0.600000
1158,d,0.400000
1159,d,1.000000
1160,p,0.600000
1161,d,0.600000
1162,d,0.200000
1163,s,0.400000
1164,p,0.600000
1165,p,0.400000
1166,d,0.600000
1167,p,0.600000
1168,d,1.000000
1169,p,0.600000
1170,d,0.600000
1171,s,0.400000
1172,s,0.600000
1173,s,0.600000
1174,d,0.200000
1175,d,0.600000
1176,p,0.400000
1177,p,0.200000
1178,s,0.800000
1179,d,0.800000
1180,s,0.600000
1181,s,0.400000
1182,s,0.400000
1183,s,0.400000
1184,p,0.600000
1185,d,0.600000
1186,d,0.600000
1187,p,0.800000
1188,p,0.800000
1189,p,0.800000
1190,p,0.600000
1191,p,0.600000
1192,d,0.400000
1193,s,0.800000
1194,p,0.800000
1195,p,0.400000
1196,p,0.800000
1197,p,0.600000
1198,d,0.600000
1199,s,0.200000
1200,s,0.600000
1201,d,0.800000
1202,s,0.400000
1203,p,0.800000
1204,s,0.600000
1205,s,0.600000
1206,d,0.400000
1207,p,0.400000
1208,s,0.800000
1209,d,0.600000
1210,s,0.200000
1211,s,0.600000
1212,p,0.400000
1213,p,0.800000
1214,d,0.600000
1215,d,0.600000
1216,s,0.600000
1217,d,0.400000
1218,p,0.800000
1219,p,0.400000
1220,p,0.800000
1221,d,0.600000
1222,d,0.800000
1223,s,0.600000
1224,p,0.600000
1225,s,0.600000
1226,d,0.400000
1227,p,0.400000
1228,d,0.400000
1229,p,0.400000
1230,d,0.600000
1231,s,0.600000
1232,p,0.800000
1233,d,0.800000
1234,d,0.800000
1235,d,0.400000
1236,d,0.600000
1237,p,0.600000
1238,d,0.600000
1239,p,1.000000
1240,s,0.200000
1241,p,0.600000
1242,s,0.400000
1243,d,0.200000
1244,s,0.800000
1245,p,0.400000
1246,s,0.400000
1247,d,0.400000
1248,p,0.600000
1249,s,0.600000
1250,d,0.800000
1251,d,0.200000
1252,s,0.400000
1253,d,0.200000
1254,d,0.200000
1255,d,0.800000
1256,d,0.600000
1257,p,0.800000
1258,p,0.400000
1259,p,0.400000
1260,d,0.600000
1261,s,0.600000
1262,p,0.800000
1263,s,0.600000
1264,d,0.400000
1265,p,0.400000
1266,d,0.200000
1267,p,0.600000
1268,p,0.600000
1269,d,0.800000
1270,s,0.400000
1271,s,0.400000
1272,s,0.600000
1273,d,0.600000
1274,p,0.400000
1275,d,0.800000
1276,d,0.600000
1277,s,0.600000
1278,p,0.400000
1279,d,0.400000
1280,p,0.400000
1281,s,0.400000
1282,d,0.400000
1283,s,0.600000
1284,s,0.400000
1285,s,0.400000
1286,s,0.600000
1287,s,0.400000
1288,d,0.800000
1289,d,0.600000
1290,p,0.600000
1291,d,0.600000
1292,s,0.600000
1293,p,0.400000
1294,d,0.400000
1295,s,0.600000
1296,p,0.600000
1297,p,0.600000
1298,d,0.200000
1299,p,0.400000
1300,d,0.400000
1301,s,1.000000
1302,p,0.800000
1303,s,0.600000
1304,d,0.400000
1305,d,0.400000
1306,p,0.800000
1307,s,0.400000
1308,s,0.200000
1309,p,0.600000
1310,d,0.800000
1311,s,0.400000
1312,p,0.600000
1313,d,0.600000
1314,p,0.600000
1315,s,0.600000
1316,p,0.400000
1317,s,0.400000
1318,s,0.800000
1319,s,0.600000
1320,d,0.200000
1321,d,0.600000
1322,d,0.600000
1323,s,0.800000
1324,p,0.800000
1325,s,0.600000
1326,d,0.800000
1327,d,0.200000
1328,p,0.400000
1329,s,0.800000
1330,s,0.800000
1331,s,0.200000
1332,s,0.400000
1333,d,0.600000
1334,p,0.200000
1335,s,0.600000
1336,s,0.800000
1337,s,0.400000
1338,s,0.400000
1339,p,0.400000
1340,s,0.400000
1341,d,0.400000
1342,d,0.600000
1343,p,0.800000
1344,d,0.400000
1345,d,0.400000
1346,s,0.600000
1347,p,0.600000
1348,p,0.600000
1349,p,0.400000
1350,d,0.400000
1351,d,0.200000
1352,d,0.600000
1353,p,0.800000
1354,d,0.600000
1355,p,0.600000
1356,p,0.600000
1357,d,0.400000
1358,s,0.600000
1359,p,0.600000
1360,s,0.400000
1361,p,0.400000
1362,s,0.400000
1363,d,0.800000
1364,s,1.000000
1365,d,0.400000
1366,s,0.600000
1367,p,0.400000
1368,p,0.600000
1369,p,0.600000
1370,d,0.200000
1371,d,0.400000
1372,d,0.400000
1373,p,0.400000
1374,d,0.800000
1375,p,0.800000
1376,d,0.800000
1377,p,0.200000
1378,d,0.600000
1379,s,0.600000
1380,s,0.200000
1381,s,0.600000
1382,p,0.800000
1383,p,0.600000
1384,d,1.000000
1385,d,0.800000
1386,p,0.600000
1387,p,0.400000
1388,s,0.600000
1389,d,0.400000
1390,s,0.400000
1391,s,0.800000
1392,d,0.800000
1393,s,0.400000
1394,p,0.600000
1395,p,1.000000
1396,s,0.600000
1397,d,0.200000
1398,d,0.400000
1399,d,0.400000
1400,s,0.200000
1401,s,0.800000
1402,s,0.400000
1403,s,0.200000
1404,p,0.600000
1405,s,0.600000
1406,s,0.200000
1407,p,0.400000
1408,p,0.400000
1409,d,0.400000
1410,d,0.400000
1411,d,0.200000
1412,p,0.400000
1413,d,0.600000
1414,d,0.400000
1415,s,0.800000
1416,s,0.800000
1417,s,0.800000
1418,d,0.200000
1419,p,0.400000
1420,s,0.800000
1421,d,0.400000
1422,s,0.600000
1423,s,0.600000
1424,s,0.400000
1425,d,0.800000
1426,d,0.400000
1427,s,0.600000
1428,d,0.600000
1429,s,0.600000
1430,d,0.200000
1431,p,0.400000
1432,s,0.400000
1433,s,0.400000
1434,s,0.600000
1435,p,0.600000
1436,p,0.200000
1437,d,0.800000
1438,p,0.600000
1439,d,0.800000
1440,d,0.600000
1441,d,0.200000
1442,s,0.600000
1443,p,0.400000
1444,s,0.400000
1445,d,1.000000
1446,d,0.400000
1447,s,0.400000
1448,p,0.800000
1449,d,0.600000
1450,p,0.400000
1451,d,0.600000
1452,s,0.600000
1453,d,0.400000
1454,d,0.400000
1455,d,0.400000
1456,s,0.400000
1457,d,0.400000
1458,d,0.400000
1459,s,0.600000
1460,s,0.400000
1461,s,0.200000
1462,p,0.400000
1463,s,0.600000
1464,d,0.400000
1465,d,0.200000
1466,p,0.800000
1467,d,0.200000
1468,p,0.400000
1469,p,0.600000
1470,s,0.400000
1471,s,0.600000
1472,p,0.600000
1473,s,0.800000
1474,p,0.200000
1475,d,0.400000
1476,s,0.400000
1477,s,0.600000
1478,d,0.800000
1479,s,0.400000
1480,d,0.800000
1481,p,1.000000
1482,s,0.200000
1483,d,0.800000
1484,p,0.600000
1485,d,0.200000
1486,d,0.400000
1487,p,0.400000
1488,p,0.200000
1489,s,0.600000
1490,p,0.600000
1491,p,0.200000
1492,p,0.400000
1493,p,0.600000
1494,s,0.800000
1495,d,0.600000
1496,s,0.400000
