episode,step,reward
38,7,0.499784
38,8,0.527474
38,9,0.574110
38,10,0.480650
38,11,0.434589
38,12,0.506369
38,13,0.473956
38,14,0.435089
38,15,0.521321
39,1,0.534008
39,2,0.467555
39,3,0.535561
39,4,0.493306
39,5,0.556337
39,6,0.437005
39,7,0.500406
39,8,0.507249
39,9,0.468327
39,10,0.480650
39,11,0.468976
39,12,0.511347
39,13,0.553196
39,14,0.514499
39,15,0.485880
40,1,0.469088
40,2,0.519178
40,3,0.499127
40,4,0.503705
40,5,0.493703
40,6,0.309923
40,7,0.501367
40,8,0.495513
40,9,0.467252
40,10,0.497936
40,11,0.434589
40,12,0.452384
40,13,0.498092
40,14,0.453542
40,15,0.459053
41,1,0.499514
41,2,0.555304
41,3,0.492763
41,4,0.524523
41,5,0.550303
41,6,0.457194
41,7,0.461484
41,8,0.466124
41,9,0.343750
41,10,0.498100
41,11,0.522332
41,12,0.518543
41,13,0.446359
41,14,0.476734
41,15,0.534419
42,1,0.513670
42,2,0.445339
42,3,0.530367
42,4,0.520884
42,5,0.514134
42,6,0.535097
42,7,0.439612
42,8,0.535770
42,9,0.469999
42,10,0.451927
42,11,0.472585
42,12,0.450025
42,13,0.405085
42,14,0.489830
42,15,0.439418
43,1,0.361866
43,2,0.514583
43,3,0.499711
43,4,0.499711
43,5,0.574110
43,6,0.481802
43,7,0.485266
43,8,0.483348
43,9,0.522076
43,10,0.467136
43,11,0.431107
43,12,0.484493
43,13,0.519583
43,14,0.289726
43,15,0.453541
44,1,0.510125
44,2,0.508441
44,3,0.516473
44,4,0.574110
44,5,0.526712
44,6,0.494540
44,7,0.497922
44,8,0.548550
44,9,0.507051
44,10,0.430471
44,11,0.445886
44,12,0.541907
44,13,0.468795
44,14,0.498262
44,15,0.547988
45,1,0.459644
45,2,0.540733
45,3,0.547988
45,4,0.435089
45,5,0.411744
45,6,0.443065
45,7,0.512390
45,8,0.472981
45,9,0.434589
45,10,0.419837
45,11,0.456405
45,12,0.492320
45,13,0.453538
45,14,0.437275
45,15,0.544118
46,1,0.460860
46,2,0.541934
46,3,0.477884
46,4,0.447241
46,5,0.503998
46,6,0.397650
46,7,0.483618
46,8,0.511102
46,9,0.513875
46,10,0.481405
46,11,0.523579
46,12,0.355560
46,13,0.419837
46,14,0.485099
46,15,0.519583
47,1,0.491392
47,2,0.448606
47,3,0.506369
47,4,0.506967
47,5,0.480115
47,6,0.305147
47,7,0.508487
47,8,0.508499
47,9,0.502802
47,10,0.442102
47,11,0.456919
47,12,0.485419
47,13,0.530918
47,14,0.535770
47,15,0.541922
48,1,0.574110
48,2,0.533703
48,3,0.000000
48,4,0.515102
48,5,0.507789
48,6,0.507781
48,7,0.536956
48,8,0.437005
48,9,0.482885
48,10,0.457660
48,11,0.471203
48,12,0.479120
48,13,0.532412
48,14,0.498975
48,15,0.496160
49,1,0.542292
49,2,0.514785
49,3,0.544585
49,4,0.443527
49,5,0.534946
49,6,0.475782
49,7,0.523449
49,8,0.535952
49,9,0.543152
49,10,0.488479
49,11,0.530507
49,12,0.532282
49,13,0.528681
49,14,0.547988
49,15,0.515102
50,1,0.476628
50,2,0.524841
50,3,0.464595
50,4,0.501971
50,5,0.547988
50,6,0.536737
50,7,0.462291
50,8,0.248578
50,9,0.513768
50,10,0.477139
50,11,0.459244
50,12,0.493314
50,13,0.447913
50,14,0.446431
50,15,0.540160
51,1,0.533750
51,2,0.500983
51,3,0.535294
51,4,0.451543
51,5,0.451120
51,6,0.500857
51,7,0.361351
51,8,0.467471
51,9,0.529871
51,10,0.467425
51,11,0.492724
51,12,0.546623
51,13,0.530367
51,14,0.543663
51,15,0.547242
52,1,0.574110
52,2,0.492131
52,3,0.491357
52,4,0.445859
52,5,0.446147
52,6,0.000000
52,7,0.496484
52,8,0.463174
52,9,0.534325
52,10,0.469689
52,11,0.548939
52,12,0.480839
52,13,0.541212
52,14,0.480278
52,15,0.479118
53,1,0.480839
53,2,0.501957
53,3,0.495783
53,4,0.576905
53,5,0.514624
53,6,0.537488
53,7,0.557144
53,8,0.467586
53,9,0.501469
53,10,0.459095
53,11,0.496233
53,12,0.501434
53,13,0.576623
53,14,0.478456
53,15,0.441442
54,1,0.252368
54,2,0.480333
54,3,0.526433
54,4,0.488777
54,5,0.523217
54,6,0.498445
54,7,0.551058
54,8,0.505408
54,9,0.533558
54,10,0.495103
54,11,0.453152
54,12,0.434589
54,13,0.486059
54,14,0.498445
54,15,0.491894
55,1,0.529714
55,2,0.499127
55,3,0.552379
55,4,0.562877
55,5,0.519457
55,6,0.461962
55,7,0.405085
55,8,0.483108
55,9,0.505581
55,10,0.503632
55,11,0.549016
55,12,0.512390
55,13,0.533230
55,14,0.472354
55,15,0.479252
56,1,0.464327
56,2,0.497013
56,3,0.533129
56,4,0.510756
56,5,0.523078
56,6,0.467520
56,7,0.508160
56,8,0.547988
56,9,0.585922
56,10,0.471671
56,11,0.537742
56,12,0.535135
56,13,0.575785
56,14,0.531079
56,15,0.539797
57,1,0.462823
57,2,0.506369
57,3,0.460750
57,4,0.434589
57,5,0.462172
57,6,0.441820
57,7,0.467179
57,8,0.431107
57,9,0.502593
57,10,0.459525
57,11,0.485041
57,12,0.475731
57,13,0.464256
57,14,0.506855
57,15,0.457660
58,1,0.495071
58,2,0.516035
58,3,0.493297
58,4,0.492325
58,5,0.493703
58,6,0.525276
58,7,0.585424
58,8,0.576296
58,9,0.464406
58,10,0.540239
58,11,0.453735
58,12,0.456857
58,13,0.496687
58,14,0.547988
58,15,0.504928
59,1,0.459497
59,2,0.411744
59,3,0.491522
59,4,0.533703
59,5,0.450276
59,6,0.453269
59,7,0.539331
59,8,0.566706
59,9,0.458100
59,10,0.496872
59,11,0.517627
59,12,0.448606
59,13,0.454833
59,14,0.397650
59,15,0.575785
60,1,0.533808
60,2,0.522316
60,3,0.523217
60,4,0.217294
60,5,0.501076
60,6,0.506117
60,7,0.520477
60,8,0.549036
60,9,0.536013
60,10,0.502964
60,11,0.521767
60,12,0.517306
60,13,0.476278
60,14,0.511358
60,15,0.524299
61,1,0.574110
61,2,0.000000
61,3,0.534946
61,4,0.534108
61,5,0.531294
61,6,0.434589
61,7,0.488479
61,8,0.495545
61,9,0.515290
61,10,0.533703
61,11,0.504142
61,12,0.445859
61,13,0.574110
61,14,0.490997
61,15,0.564999
62,1,0.533582
62,2,0.546258
62,3,0.462973
62,4,0.530017
62,5,0.463546
62,6,0.523232
62,7,0.545921
62,8,0.499364
62,9,0.531297
62,10,0.544832
62,11,0.460183
62,12,0.547988
62,13,0.494051
62,14,0.507051
62,15,0.456739
63,1,0.501971
63,2,0.314447
63,3,0.474659
63,4,0.488479
63,5,0.534946
63,6,0.457081
63,7,0.439560
63,8,0.476552
63,9,0.494740
63,10,0.525622
63,11,0.506117
63,12,0.546812
63,13,0.543389
63,14,0.475296
63,15,0.500416
64,1,0.508301
64,2,0.467050
64,3,0.452707
64,4,0.479897
64,5,0.467131
64,6,0.536656
64,7,0.446254
64,8,0.463137
64,9,0.451927
64,10,0.479866
64,11,0.512943
64,12,0.527474
64,13,0.521225
64,14,0.553196
64,15,0.472100
65,1,0.471833
65,2,0.525831
65,3,0.520090
65,4,0.462438
65,5,0.458501
65,6,0.530367
65,7,0.553725
65,8,0.473996
65,9,0.507145
65,10,0.579701
65,11,0.514309
65,12,0.435089
65,13,0.502840
65,14,0.499127
65,15,0.479057
66,1,0.579136
66,2,0.543990
66,3,0.534661
66,4,0.307170
66,5,0.337910
66,6,0.525634
66,7,0.503522
66,8,0.469663
66,9,0.496872
66,10,0.464451
66,11,0.533487
66,12,0.522955
66,13,0.441839
66,14,0.547988
66,15,0.492966
67,1,0.516929
67,2,0.495250
67,3,0.498310
67,4,0.539250
67,5,0.520477
67,6,0.494729
67,7,0.464451
67,8,0.549990
67,9,0.450793
67,10,0.483439
67,11,0.477695
67,12,0.487161
67,13,0.472704
67,14,0.539678
67,15,0.547988
68,1,0.434589
68,2,0.445082
68,3,0.437995
68,4,0.502794
68,5,0.452701
68,6,0.579136
68,7,0.539574
68,8,0.467926
68,9,0.553393
68,10,0.472587
68,11,0.466679
68,12,0.256701
68,13,0.446147
68,14,0.494740
68,15,0.459373
69,1,0.540239
69,2,0.525622
69,3,0.469194
69,4,0.549865
69,5,0.512959
69,6,0.521612
69,7,0.496160
69,8,0.530367
69,9,0.497922
69,10,0.505985
69,11,0.550113
69,12,0.490478
69,13,0.380913
69,14,0.547430
69,15,0.442233
70,1,0.459268
70,2,0.482546
70,3,0.500453
70,4,0.535952
70,5,0.376611
70,6,0.458794
70,7,0.465845
70,8,0.507341
70,9,0.544695
70,10,0.457081
70,11,0.441839
70,12,0.511077
70,13,0.503017
70,14,0.519249
70,15,0.486128
71,1,0.534237
71,2,0.464786
71,3,0.506369
71,4,0.517945
71,5,0.507484
71,6,0.491392
71,7,0.540671
71,8,0.434589
71,9,0.492524
71,10,0.328530
71,11,0.498527
71,12,0.488358
71,13,0.536466
71,14,0.540846
71,15,0.471292
72,1,0.449943
72,2,0.493161
72,3,0.520251
72,4,0.531464
72,5,0.579701
72,6,0.540314
72,7,0.526170
72,8,0.360682
72,9,0.520439
72,10,0.250131
72,11,0.508183
72,12,0.490314
72,13,0.508195
72,14,0.450010
72,15,0.454604
73,1,0.479866
73,2,0.380913
73,3,0.520477
73,4,0.000000
73,5,0.468161
73,6,0.508183
73,7,0.434589
73,8,0.471671
73,9,0.456108
73,10,0.506085
73,11,0.456148
73,12,0.353234
73,13,0.464246
73,14,0.519717
73,15,0.535952
74,1,0.508753
74,2,0.513402
74,3,0.501971
74,4,0.523751
74,5,0.496975
74,6,0.440948
74,7,0.289726
74,8,0.504123
74,9,0.524834
74,10,0.539966
74,11,0.434589
74,12,0.419837
74,13,0.396328
74,14,0.496311
74,15,0.530649
75,1,0.471833
75,2,0.494740
75,3,0.464451
75,4,0.534184
75,5,0.559811
75,6,0.537488
75,7,0.467425
75,8,0.499520
75,9,0.447474
75,10,0.495844
75,11,0.476958
75,12,0.537116
75,13,0.471671
75,14,0.527474
75,15,0.396328
76,1,0.585922
76,2,0.468795
76,3,0.447546
76,4,0.467926
76,5,0.497287
76,6,0.453542
76,7,0.493637
76,8,0.549014
76,9,0.473144
76,10,0.574110
76,11,0.438214
76,12,0.519457
76,13,0.289726
76,14,0.453426
76,15,0.479229
77,1,0.513183
77,2,0.536609
77,3,0.577435
77,4,0.467425
77,5,0.492966
77,6,0.531474
77,7,0.380913
77,8,0.574110
77,9,0.541978
77,10,0.455092
77,11,0.480338
77,12,0.434589
77,13,0.497013
77,14,0.522332
77,15,0.510903
78,1,0.522940
78,2,0.473956
78,3,0.523915
78,4,0.498445
78,5,0.500261
78,6,0.450901
78,7,0.492659
78,8,0.547988
78,9,0.529648
78,10,0.435590
78,11,0.523217
78,12,0.480306
78,13,0.480839
78,14,0.305080
78,15,0.503522
79,1,0.462915
79,2,0.467533
79,3,0.474284
79,4,0.498171
79,5,0.289726
79,6,0.442770
79,7,0.514032
79,8,0.579701
79,9,0.555879
79,10,0.550355
79,11,0.479057
79,12,0.470304
79,13,0.508409
79,14,0.504218
79,15,0.527474
80,1,0.486128
80,2,0.564999
80,3,0.486625
80,4,0.217795
80,5,0.503398
80,6,0.511835
80,7,0.458235
80,8,0.471475
80,9,0.515785
80,10,0.463451
80,11,0.515688
80,12,0.577407
80,13,0.434589
80,14,0.543035
80,15,0.461727
81,1,0.459268
81,2,0.527474
81,3,0.502486
81,4,0.546623
81,5,0.521767
81,6,0.574110
81,7,0.507051
81,8,0.426354
81,9,0.493478
81,10,0.488479
81,11,0.533434
81,12,0.371031
81,13,0.451927
81,14,0.507663
81,15,0.466798
82,1,0.493637
82,2,0.464451
82,3,0.467425
82,4,0.456857
82,5,0.362020
82,6,0.452333
82,7,0.511180
82,8,0.435590
82,9,0.480626
82,10,0.508409
82,11,0.442306
82,12,0.455623
82,13,0.499364
82,14,0.535135
82,15,0.533703
83,1,0.532282
83,2,0.498291
83,3,0.426354
83,4,0.574110
83,5,0.464451
83,6,0.000000
83,7,0.495545
83,8,0.505720
83,9,0.562031
83,10,0.455022
83,11,0.468367
83,12,0.547988
83,13,0.524980
83,14,0.531830
83,15,0.486746
84,1,0.529795
84,2,0.522257
84,3,0.543716
84,4,0.521189
84,5,0.535135
84,6,0.492297
84,7,0.336338
84,8,0.482253
84,9,0.501799
84,10,0.506173
84,11,0.520526
84,12,0.533129
84,13,0.445859
84,14,0.311617
84,15,0.450635
85,1,0.435400
85,2,0.493545
85,3,0.493589
85,4,0.552379
85,5,0.467940
85,6,0.477620
85,7,0.547988
85,8,0.217795
85,9,0.456534
85,10,0.481180
85,11,0.475092
85,12,0.574110
85,13,0.498244
85,14,0.539444
85,15,0.575953
86,1,0.531838
86,2,0.465778
86,3,0.451927
86,4,0.574110
86,5,0.467471
86,6,0.521767
86,7,0.493637
86,8,0.482925
86,9,0.370418
86,10,0.506369
86,11,0.471671
86,12,0.432130
86,13,0.475784
86,14,0.532462
86,15,0.552609
87,1,0.465965
87,2,0.486255
87,3,0.523448
87,4,0.473438
87,5,0.446467
87,6,0.480236
87,7,0.498123
87,8,0.543181
87,9,0.466487
87,10,0.279891
87,11,0.482984
87,12,0.464197
87,13,0.465457
87,14,0.305162
87,15,0.504631
88,1,0.503017
88,2,0.542199
88,3,0.535135
88,4,0.495444
88,5,0.521612
88,6,0.461051
88,7,0.481023
88,8,0.446467
88,9,0.459756
88,10,0.359523
88,11,0.482974
88,12,0.530376
88,13,0.525956
88,14,0.550413
88,15,0.516007
89,1,0.507078
89,2,0.451235
89,3,0.495524
89,4,0.477202
89,5,0.457720
89,6,0.457238
89,7,0.515997
89,8,0.524167
89,9,0.496656
89,10,0.500983
89,11,0.574110
89,12,0.461144
89,13,0.455585
89,14,0.503853
89,15,0.515668
90,1,0.445474
90,2,0.533913
90,3,0.522955
90,4,0.509453
90,5,0.469123
90,6,0.524980
90,7,0.290060
90,8,0.467030
90,9,0.515591
90,10,0.314447
90,11,0.485885
90,12,0.454104
90,13,0.498659
90,14,0.532320
90,15,0.474964
91,1,0.491869
91,2,0.505529
91,3,0.469168
91,4,0.501243
91,5,0.547988
91,6,0.488479
91,7,0.434589
91,8,0.460637
91,9,0.468327
91,10,0.550086
91,11,0.430471
91,12,0.492131
91,13,0.457081
91,14,0.456989
91,15,0.457178
92,1,0.478968
92,2,0.499156
92,3,0.533443
92,4,0.344983
92,5,0.464246
92,6,0.504352
92,7,0.505581
92,8,0.469856
92,9,0.471671
92,10,0.462961
92,11,0.393469
92,12,0.473996
92,13,0.457512
92,14,0.488863
92,15,0.574110
93,1,0.488479
93,2,0.464451
93,3,0.524755
93,4,0.457974
93,5,0.477264
93,6,0.493466
93,7,0.516042
93,8,0.505333
93,9,0.495674
93,10,0.547988
93,11,0.380913
93,12,0.542292
93,13,0.542986
93,14,0.534687
93,15,0.542232
94,1,0.533963
94,2,0.519276
94,3,0.456752
94,4,0.533558
94,5,0.373873
94,6,0.497859
94,7,0.489525
94,8,0.543665
94,9,0.508441
94,10,0.544118
94,11,0.497695
94,12,0.566955
94,13,0.508753
94,14,0.515668
94,15,0.457129
95,1,0.523905
95,2,0.452282
95,3,0.495783
95,4,0.342810
95,5,0.442770
95,6,0.480809
95,7,0.554882
95,8,0.434589
95,9,0.524661
95,10,0.464335
95,11,0.447546
95,12,0.474496
95,13,0.506117
95,14,0.579701
95,15,0.438214
96,1,0.411744
96,2,0.494168
96,3,0.574110
96,4,0.521122
96,5,0.496099
96,6,0.492980
96,7,0.474180
96,8,0.576905
96,9,0.514785
96,10,0.536737
96,11,0.470584
96,12,0.522955
96,13,0.540988
96,14,0.526170
96,15,0.342141
97,1,0.467138
97,2,0.446879
97,3,0.482669
97,4,0.479001
97,5,0.497804
97,6,0.520783
97,7,0.434589
97,8,0.484233
97,9,0.478695
97,10,0.547988
97,11,0.497469
97,12,0.518166
97,13,0.582009
97,14,0.479992
97,15,0.547988
98,1,0.467419
98,2,0.456857
98,3,0.513927
98,4,0.545566
98,5,0.574110
98,6,0.574110
98,7,0.466824
98,8,0.476831
98,9,0.479715
98,10,0.469120
98,11,0.459244
98,12,0.369768
98,13,0.467132
98,14,0.506674
98,15,0.475572
99,1,0.467425
99,2,0.441067
99,3,0.498768
99,4,0.441442
99,5,0.531598
99,6,0.574110
99,7,0.535723
99,8,0.474851
99,9,0.516060
99,10,0.502750
99,11,0.574110
99,12,0.512959
99,13,0.452709
99,14,0.454817
99,15,0.505655
100,1,0.518965
100,2,0.468890
100,3,0.476909
100,4,0.520813
100,5,0.524979
100,6,0.474791
100,7,0.538987
100,8,0.531300
100,9,0.510381
100,10,0.441741
100,11,0.480650
100,12,0.474943
100,13,0.441839
100,14,0.446928
100,15,0.462623
101,1,0.405085
101,2,0.411744
101,3,0.478468
101,4,0.483108
101,5,0.515668
101,6,0.534946
101,7,0.490699
101,8,0.326236
101,9,0.483802
101,10,0.498901
101,11,0.534468
101,12,0.552190
101,13,0.553495
101,14,0.457620
101,15,0.453644
102,1,0.515102
102,2,0.458415
102,3,0.514107
102,4,0.499515
102,5,0.478695
102,6,0.497922
102,7,0.468510
102,8,0.523832
102,9,0.533129
102,10,0.495444
102,11,0.522940
102,12,0.535952
102,13,0.498284
102,14,0.523149
102,15,0.531005
103,1,0.458896
103,2,0.459244
103,3,0.472494
103,4,0.456919
103,5,0.517321
103,6,0.486128
103,7,0.518839
103,8,0.457620
